
94.23.168.141 - - [19/Sep/2016:06:19:24 +0300] "GET /?author=1 HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0"
40.77.167.26 - - [19/Sep/2016:18:19:29 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.26 - - [19/Sep/2016:18:19:29 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.26 - - [19/Sep/2016:18:19:34 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
220.181.108.162 - - [19/Sep/2016:18:49:49 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
69.64.46.201 - - [20/Sep/2016:06:31:56 +0300] "GET / HTTP/1.1" 403 464 "-" "wscheck.com/1.0.0 (+http://wscheck.com/)"
66.249.64.36 - - [20/Sep/2016:16:44:11 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.33 - - [20/Sep/2016:16:44:11 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.54 - - [21/Sep/2016:00:09:35 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.54 - - [21/Sep/2016:00:27:06 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
40.77.167.26 - - [21/Sep/2016:02:19:45 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.26 - - [21/Sep/2016:02:19:49 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
104.238.180.234 - - [21/Sep/2016:11:26:33 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
123.125.71.40 - - [21/Sep/2016:16:16:04 +0300] "GET /favicon.ico HTTP/1.1" 404 464 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
104.236.229.195 - - [21/Sep/2016:22:39:57 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; spbot/5.0.2; +http://OpenLinkProfiler.org/bot )"
40.77.167.33 - - [22/Sep/2016:04:43:40 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.33 - - [22/Sep/2016:04:44:19 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
134.249.159.113 - - [22/Sep/2016:22:21:35 +0300] "GET / HTTP/1.1" 403 464 "-" "-"
123.125.71.33 - - [23/Sep/2016:00:34:18 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
207.46.13.166 - - [23/Sep/2016:05:51:14 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.166 - - [23/Sep/2016:05:51:44 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
220.181.108.186 - - [23/Sep/2016:08:57:18 +0300] "GET /favicon.ico HTTP/1.1" 404 464 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
89.169.228.204 - - [23/Sep/2016:12:45:28 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 OPR/39.0.2256.71"
66.249.64.106 - - [23/Sep/2016:16:44:11 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.114 - - [23/Sep/2016:16:44:11 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
220.181.108.180 - - [23/Sep/2016:19:53:51 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
220.181.108.172 - - [23/Sep/2016:19:55:52 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
77.94.247.135 - - [24/Sep/2016:00:35:47 +0300] "GET /wp-content/plugins/dzs-zoomsounds/admin/admin.js HTTP/1.1" 404 501 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Win32)"
46.242.78.44 - - [24/Sep/2016:06:15:38 +0300] "GET /b72f513441e8.html HTTP/1.1" 200 257 "http://yandex.ru/clck/jsredir?from=yandex.ru%3Bsearch%3Bweb%3B%3B&text=&etext=1187.wOuatUHQYqCvQ9bMCev79Tngg5A10ZBh21CGhOeqiv4.e7218327d648ac6bfe003cac2f7112362158294d&uuid=&state=_BLhILn4SxNIvvL0W45KSic66uCIg23qh8iRG98qeIXmeppkgUc0YMkOSpatjLUqgxH-XWLwn-g&data=UlNrNmk5WktYejR0eWJFYk1Ldmtxcm43aHZRZjhFb2s2S1M2dGo3ZHcwQzBWUTk3Y1NQa0FJTVpkd19JUjVfWUh5WGFMLWx1cHh5YWV4MFlzZ0J0aF92SXZpS3JBRTZIaThwS1VNN242U1MyZmZ5TUFMZEFQQQ&b64e=2&sign=ce474b4959b9a7a2a55f82f65913af6f&keyno=0&cst=AiuY0DBWFJ7IXge4WdYJQYP93Xfrtkbak494TmVI-6N7FCjzaqiYrbD7lWKZmpRLGJ8Jxc6gkvv-EMCW6XVv1cA8ygghWsrd0G9aRG332VoDqIGb-yEbO_1CWzysD_7ow1iuDCP7DSoiazqtDrY84wp9fxccybuE&ref=orjY4mGPRjk5boDnW0uvlrrd71vZw9kp5uQozpMtKCW5ri5MzTNSEhbNGX-yxeY72xRbwlDkzRsNsq5eT7YuzRHTjjhx567LvrG4oMwFGVhu9HxnBgaJeA&l10n=ru&cts=1474684691799&mc=3.45202755633" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727)"
66.249.64.36 - - [24/Sep/2016:10:59:18 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.30 - - [24/Sep/2016:10:59:18 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
91.189.112.7 - - [24/Sep/2016:12:37:29 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
66.249.76.50 - - [24/Sep/2016:20:14:11 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.48 - - [24/Sep/2016:22:47:51 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
91.189.112.7 - - [25/Sep/2016:12:04:20 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
123.125.71.34 - - [26/Sep/2016:11:48:51 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
66.249.66.118 - - [26/Sep/2016:16:44:13 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.118 - - [26/Sep/2016:16:44:13 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
91.189.112.7 - - [26/Sep/2016:17:25:47 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
208.43.251.178 - - [26/Sep/2016:19:06:11 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0;"
